color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,68.0,109.0,0.0,186.0,553.0,841206.0,Drama,2603,1439,0.0,34.0,English,USA,R,,2011.0,471.0,6.3,1.85,952
Color,3.0,155.0,0.0,61.0,141.0,,Comedy|Romance,563,349,2.0,6.0,Tamil,India,,150000000.0,2015.0,77.0,5.1,,82
Color,130.0,90.0,293.0,808.0,16000.0,638476.0,Comedy|Documentary,13223,32405,1.0,45.0,English,USA,PG-13,1500000.0,2011.0,14000.0,6.6,,0
 Black and White,13.0,93.0,0.0,482.0,12000.0,,Comedy|Horror,1435,14620,0.0,17.0,English,USA,PG-13,1800000.0,1993.0,580.0,6.1,1.78,266
Color,44.0,108.0,28.0,0.0,0.0,505295.0,Adventure|Drama,1747,0,0.0,28.0,Dzongkha,Australia,,1800000.0,2003.0,0.0,7.5,1.85,353
Color,26.0,114.0,57.0,426.0,16000.0,,Western,25472,18263,3.0,109.0,English,USA,M,1800000.0,1968.0,844.0,7.0,1.85,0
 Black and White,27.0,87.0,174.0,114.0,2000.0,,Crime|Drama|Film-Noir,1756,2831,0.0,28.0,English,USA,,,1952.0,399.0,7.2,1.37,169
Color,53.0,113.0,15.0,491.0,647.0,,Horror|Thriller,6267,2439,0.0,103.0,English,USA,R,1800000.0,2007.0,642.0,5.3,2.35,368
Color,,87.0,9.0,165.0,467.0,,Comedy|Horror|Thriller,13,1270,0.0,,English,USA,,,2016.0,258.0,8.7,,8
Color,10.0,90.0,4.0,91.0,433.0,,Action|Sci-Fi,761,984,0.0,12.0,English,Canada,PG-13,1800000.0,2013.0,108.0,3.4,,566
Color,4.0,111.0,21.0,685.0,761.0,,Comedy|Drama,686,4306,13.0,8.0,English,USA,Not Rated,1800000.0,2012.0,713.0,5.4,1.85,569
 Black and White,181.0,81.0,670.0,34.0,486.0,7267324.0,Crime|Drama,161471,623,1.0,709.0,German,Germany,R,3500000.0,1998.0,37.0,7.8,1.85,0
Color,114.0,93.0,75.0,446.0,701.0,145540.0,Drama|Horror,26773,2489,1.0,277.0,English,USA,R,500000.0,2002.0,461.0,6.7,1.85,0
Color,11.0,90.0,15.0,120.0,900.0,,Adventure|Family,840,1724,3.0,9.0,English,Canada,PG,2000000.0,2013.0,450.0,4.7,,326
Color,1.0,112.0,0.0,11.0,86.0,,Horror,28,139,0.0,1.0,English,USA,PG-13,1750000.0,2013.0,42.0,6.3,1.85,73
Color,75.0,106.0,36.0,345.0,953.0,12589108.0,Adventure|Drama,5526,2198,1.0,58.0,Spanish,Mexico,PG-13,,2007.0,399.0,7.4,1.85,0
Color,80.0,88.0,88.0,67.0,595.0,,Action|Sci-Fi,23268,941,0.0,95.0,English,USA,PG,1700000.0,1972.0,70.0,6.1,2.35,794
Color,179.0,138.0,143.0,783.0,1000.0,35918429.0,Crime|Drama,32415,3970,1.0,510.0,English,USA,R,1700000.0,2001.0,874.0,7.5,2.35,951
Color,225.0,105.0,68.0,374.0,635.0,92401.0,Horror|Thriller,56402,2423,0.0,209.0,English,USA,R,2000000.0,2010.0,445.0,6.3,2.35,17000
Color,77.0,98.0,3.0,327.0,349.0,1943649.0,Comedy|Crime|Romance,8697,2095,3.0,122.0,English,USA,PG-13,1700000.0,1999.0,347.0,6.3,1.85,374
Color,124.0,86.0,84.0,34.0,680.0,992238.0,Drama|Romance,16349,763,0.0,103.0,English,UK,R,1700000.0,2004.0,46.0,6.8,1.85,869
Color,195.0,104.0,25.0,73.0,638.0,4231500.0,Drama|Romance,30479,822,2.0,162.0,Hindi,India,PG,1000000.0,2013.0,85.0,7.8,2.35,16000
Color,76.0,100.0,87.0,420.0,887.0,396035.0,Drama|Romance,2725,2721,0.0,48.0,English,UK,R,1000000.0,2004.0,805.0,6.9,1.85,305
 Black and White,51.0,126.0,964.0,275.0,319.0,,Comedy|Drama|Romance,17799,1363,10.0,133.0,English,USA,Approved,1644736.0,1938.0,302.0,8.0,1.37,0
 Black and White,101.0,118.0,160.0,426.0,862.0,,Drama|Romance|War,33987,2247,5.0,150.0,English,USA,Not Rated,1650000.0,1953.0,488.0,7.8,1.37,0
Color,55.0,103.0,673.0,89.0,281.0,,Western,11920,955,1.0,90.0,English,USA,Unrated,1600000.0,1949.0,230.0,7.4,1.37,721
Color,15.0,102.0,11.0,575.0,651.0,2507106.0,Drama|Music,2561,3894,0.0,21.0,English,USA,PG,,2013.0,611.0,6.1,,0
Color,16.0,84.0,11.0,249.0,489.0,6026908.0,Comedy|Drama,536,2196,0.0,13.0,English,USA,R,2000000.0,1999.0,469.0,4.3,,43
Color,5.0,,8.0,394.0,713.0,2592808.0,Crime|Drama|Thriller,548,3137,5.0,15.0,English,USA,R,,2010.0,607.0,3.5,2.35,588
Color,109.0,95.0,0.0,0.0,227.0,1060591.0,Comedy|Drama|Romance,9750,231,0.0,66.0,Arabic,France,PG,1300000.0,2007.0,4.0,7.2,1.85,0
Color,40.0,92.0,0.0,2.0,327.0,,Horror|Thriller,2621,380,3.0,18.0,English,USA,R,,2014.0,51.0,4.7,2.35,844
Color,51.0,90.0,21.0,27.0,53.0,155972.0,Comedy|Drama|Romance,4702,137,0.0,23.0,Hebrew,Israel,Unrated,1500000.0,2006.0,30.0,7.3,,0
Color,149.0,113.0,0.0,324.0,11000.0,,Drama|Mystery|Thriller,74651,12157,2.0,313.0,English,USA,PG,1600000.0,1974.0,481.0,7.9,1.37,6000
Color,4.0,,0.0,45.0,421.0,129319.0,Romance,257,622,4.0,4.0,English,India,,70000000.0,2005.0,96.0,5.1,,9
Color,35.0,123.0,0.0,21.0,963.0,26893.0,Crime|Drama|Romance,4391,1694,0.0,26.0,French,France,R,1600000.0,1969.0,710.0,7.2,2.35,278
Color,22.0,111.0,1000.0,127.0,2000.0,2580.0,Drama|Mystery,1618,2564,2.0,40.0,English,USA,R,1650000.0,2003.0,163.0,5.4,2.35,63
Color,68.0,99.0,4.0,114.0,427.0,,Horror,3313,992,0.0,40.0,English,USA,Not Rated,,2016.0,253.0,3.7,,2000
Color,287.0,110.0,0.0,1000.0,3000.0,58885635.0,Action|Horror|Thriller,194426,10438,0.0,1057.0,English,USA,R,26000000.0,2004.0,2000.0,7.4,2.35,7000
Color,173.0,108.0,191.0,336.0,597.0,19067631.0,Comedy|Drama|Romance,37714,1981,1.0,204.0,English,USA,PG-13,2000000.0,2007.0,541.0,7.1,1.85,0
Color,61.0,92.0,15.0,49.0,633.0,11806119.0,Action|Biography|Drama|Sport,57578,1168,1.0,210.0,English,USA,R,1100000.0,1988.0,403.0,6.8,1.85,0
 Black and White,96.0,120.0,964.0,248.0,607.0,,Comedy|Drama,77392,1573,7.0,245.0,English,USA,Not Rated,1500000.0,1939.0,319.0,8.2,1.37,0
Color,71.0,91.0,184.0,82.0,3000.0,7417210.0,Drama,59041,3310,1.0,408.0,English,USA,,1500000.0,1995.0,202.0,7.0,1.85,0
Color,110.0,88.0,387.0,18.0,436.0,7362100.0,Comedy|Drama,60295,479,0.0,232.0,English,USA,R,1500000.0,2005.0,25.0,7.4,1.85,0
Color,110.0,97.0,0.0,117.0,378.0,7022940.0,Comedy|Drama|Romance,14018,1173,1.0,190.0,English,USA,R,1000000.0,2001.0,321.0,6.7,1.85,682
Color,101.0,95.0,611.0,3.0,9.0,190666.0,Comedy|Drama,2410,18,1.0,20.0,Mandarin,China,R,,2009.0,4.0,5.7,2.35,784
,2.0,90.0,134.0,354.0,260000.0,,Action,246,261818,5.0,1.0,,USA,,17000000.0,2016.0,454.0,9.1,,0
Color,97.0,95.0,13000.0,82.0,472.0,,Film-Noir|Mystery|Romance|Thriller,32927,896,1.0,161.0,English,USA,Unrated,1696377.0,1945.0,239.0,7.6,1.37,0
Color,53.0,103.0,460.0,900.0,991.0,5132222.0,Drama|Mystery|Romance,14112,2990,1.0,83.0,English,Canada,R,2000000.0,1994.0,971.0,7.2,1.85,619
Color,106.0,110.0,787.0,642.0,1000.0,2365931.0,Comedy|Crime|Drama|Romance,36657,4762,2.0,318.0,English,USA,R,1500000.0,1998.0,787.0,7.5,1.85,0
Color,445.0,103.0,0.0,588.0,852.0,53991137.0,Fantasy|Horror|Mystery|Thriller,202800,3030,1.0,752.0,English,USA,PG-13,1500000.0,2010.0,618.0,6.8,2.35,60000
Color,131.0,92.0,92.0,166.0,752.0,,Comedy|Crime|Sci-Fi|Thriller,25332,1652,3.0,148.0,English,USA,R,1500000.0,1984.0,324.0,6.9,1.85,0
Color,94.0,114.0,44.0,7.0,827.0,1221261.0,Crime|Drama|Thriller,38215,856,0.0,125.0,Spanish,Argentina,R,1500000.0,2000.0,22.0,7.9,1.85,0
Color,105.0,101.0,4.0,0.0,0.0,2408553.0,Documentary|War,4547,0,3.0,33.0,Hebrew,Israel,PG-13,,2012.0,0.0,7.6,1.85,0
Color,75.0,112.0,58.0,42.0,552.0,712294.0,Drama,9408,859,1.0,68.0,English,USA,R,1500000.0,2005.0,265.0,6.7,1.66,608
Color,97.0,104.0,38.0,690.0,801.0,3447339.0,Comedy|Romance,29517,2667,7.0,79.0,English,USA,R,1500000.0,2013.0,727.0,5.8,1.78,0
Color,37.0,99.0,675.0,164.0,902.0,418953.0,Crime|Drama|Thriller,17322,1582,0.0,93.0,English,France,R,1500000.0,1993.0,424.0,6.5,1.85,853
 Black and White,84.0,98.0,21.0,76.0,33000.0,406035.0,Drama,30314,33441,0.0,159.0,English,USA,R,1500000.0,2001.0,243.0,7.2,1.66,0
Color,88.0,107.0,234.0,442.0,947.0,402820.0,Drama|Romance,10896,2747,0.0,57.0,English,USA,R,,2007.0,530.0,6.9,2.35,415
Color,6.0,93.0,6.0,56.0,393.0,,Action|Horror|Thriller,95,792,1.0,3.0,English,USA,R,1500000.0,2014.0,191.0,5.5,2.35,307
Color,127.0,100.0,122.0,83.0,210.0,373967.0,Horror|Mystery,43839,469,0.0,481.0,English,USA,R,1500000.0,2001.0,148.0,6.5,2.35,0
Color,32.0,80.0,522.0,423.0,813.0,194568.0,Comedy|Romance,2963,2179,0.0,28.0,English,USA,R,1500000.0,2006.0,522.0,6.2,1.85,0
Color,8.0,94.0,13.0,616.0,1000.0,,Drama|Family,919,3288,1.0,14.0,English,USA,PG-13,,2010.0,826.0,6.7,,0
Color,229.0,93.0,134.0,488.0,936.0,,Comedy|Horror,23349,3668,0.0,235.0,English,USA,R,1500000.0,2006.0,935.0,5.7,1.85,0
 Black and White,120.0,87.0,0.0,8.0,309.0,163245.0,Comedy|Drama|Family,143086,352,1.0,211.0,English,USA,G,1500000.0,1936.0,8.0,8.6,1.37,0
Color,31.0,91.0,18.0,597.0,954.0,119841.0,Drama,2419,3901,1.0,55.0,English,USA,PG,1500000.0,2002.0,767.0,6.5,1.85,304
Color,100.0,84.0,0.0,158.0,634.0,173066.0,Comedy|Fantasy,21379,1238,1.0,88.0,English,USA,R,1500000.0,2007.0,328.0,6.3,1.85,0
Color,14.0,90.0,7.0,424.0,890.0,92362.0,Comedy|Drama,444,3138,7.0,5.0,English,USA,PG-13,1500000.0,2005.0,597.0,4.3,1.85,68
Color,14.0,98.0,102.0,360.0,563.0,105943.0,Comedy,1351,2628,0.0,11.0,English,USA,,1500000.0,2015.0,485.0,6.1,,212
Color,39.0,108.0,60.0,121.0,826.0,,Drama|Music|Romance,1134,1240,0.0,26.0,English,USA,R,1500000.0,2005.0,189.0,6.0,1.85,216
Color,35.0,124.0,407.0,7.0,38.0,183490.0,Drama|War,463,60,0.0,8.0,English,USA,R,1700000.0,2010.0,8.0,5.8,,594
Color,178.0,95.0,49.0,57.0,413.0,3478.0,Fantasy|Horror,22212,721,0.0,142.0,English,Canada,Not Rated,1500000.0,2008.0,98.0,6.7,2.35,0
Color,46.0,90.0,7.0,711.0,87000.0,52166.0,Drama,2792,89263,3.0,22.0,English,USA,R,2000000.0,2008.0,781.0,6.7,2.35,371
Color,,93.0,228.0,134.0,310.0,,Comedy|Drama|Romance,7,771,1.0,,English,USA,,1500000.0,2015.0,228.0,7.6,,132
Color,234.0,101.0,0.0,721.0,1000.0,1163508.0,Drama|Fantasy|Horror|Thriller,20376,5158,1.0,166.0,English,USA,R,2500000.0,2012.0,725.0,5.1,2.35,15000
Color,166.0,107.0,3.0,28.0,61.0,,Comedy|Horror|Mystery,23323,165,3.0,83.0,English,New Zealand,Not Rated,350000.0,2014.0,46.0,6.8,2.35,10000
Color,56.0,20.0,21.0,0.0,0.0,,Documentary,4120,0,0.0,70.0,English,USA,Not Rated,1500000.0,2005.0,0.0,6.8,1.85,0
Color,16.0,87.0,0.0,108.0,199.0,,Drama|Fantasy|Romance,1232,596,2.0,10.0,English,Canada,,1500000.0,2005.0,134.0,6.8,,193
,9.0,98.0,11.0,636.0,979.0,,Comedy|Drama,291,4036,2.0,7.0,English,USA,R,1500000.0,2013.0,975.0,6.3,1.89,283
Color,18.0,112.0,34.0,71.0,129.0,,Comedy|Drama,2841,588,2.0,13.0,English,Romania,Not Rated,5000000.0,2014.0,98.0,7.1,2.35,0
Color,4.0,82.0,65.0,146.0,341.0,,Sci-Fi,459,967,0.0,10.0,English,Canada,,1500000.0,2014.0,265.0,2.8,,236
Color,,102.0,5.0,259.0,3000.0,,Comedy|Drama|Family,108,4320,,1.0,English,USA,PG-13,2000000.0,2015.0,660.0,8.2,1.85,232
Color,6.0,97.0,764.0,492.0,835.0,,Action|Crime|Thriller,735,2882,3.0,18.0,English,USA,,1500000.0,2015.0,522.0,3.1,2.35,402
Color,387.0,130.0,188.0,1000.0,10000.0,80033643.0,Action|Crime|Mystery|Thriller,226583,16385,2.0,448.0,English,USA,PG-13,60000000.0,2012.0,3000.0,7.0,2.35,38000
Color,35.0,101.0,37.0,56.0,501.0,,Drama|Horror|Mystery|Thriller,1547,1044,1.0,42.0,English,USA,Not Rated,1500000.0,2015.0,418.0,3.3,,750
Color,27.0,93.0,9.0,485.0,708.0,,Action|Horror|Thriller,133,2870,,2.0,English,USA,R,2000000.0,2015.0,571.0,3.6,,135
Color,145.0,83.0,0.0,31.0,82.0,184925485.0,Animation|Family|Fantasy|Musical,133348,229,1.0,204.0,English,USA,Approved,2000000.0,1937.0,47.0,7.7,1.37,0
Color,78.0,106.0,33.0,3.0,341.0,304124.0,Drama,2720,358,0.0,37.0,Spanish,Argentina,R,1400000.0,2004.0,5.0,6.7,1.85,57
Color,10.0,113.0,74.0,387.0,984.0,,Western,1978,2140,2.0,41.0,English,UK,PG,1455000.0,1968.0,423.0,5.5,2.35,209
Color,60.0,94.0,87.0,37.0,87.0,36830.0,Adventure|Comedy|Horror,3291,256,0.0,63.0,English,UK,PG-13,1400000.0,2004.0,70.0,6.6,1.85,400
Color,9.0,101.0,20.0,256.0,1000.0,,Drama,162,2419,,8.0,English,USA,PG,2000000.0,2016.0,301.0,4.8,2.35,724
Color,63.0,99.0,10.0,295.0,756.0,,Horror|Thriller,4948,2072,0.0,33.0,English,Canada,,3150000.0,2014.0,382.0,5.5,2.35,969
Color,92.0,76.0,412.0,3.0,412.0,231186.0,Crime|Romance|Thriller,2082,421,0.0,16.0,French,France,R,,2014.0,4.0,6.3,1.33,389
Color,4.0,91.0,58.0,69.0,847.0,,Horror|Thriller,330,1159,0.0,6.0,English,USA,R,1400000.0,2014.0,147.0,6.9,,223
Color,53.0,105.0,7.0,356.0,1000.0,,Adventure|Comedy|Family,22975,2658,1.0,155.0,English,USA,Approved,1377800.0,1966.0,370.0,6.5,1.85,0
Color,116.0,120.0,0.0,452.0,26000.0,3650677.0,Comedy|Crime,414976,28294,1.0,523.0,English,UK,R,960000.0,1998.0,1000.0,8.2,1.85,21000
Color,,105.0,0.0,467.0,883.0,,Western,39,3164,0.0,2.0,English,USA,,1250000.0,1982.0,655.0,7.1,,32
Color,13.0,120.0,,,416.0,,Action|Crime|Drama|Mystery,3405,416,0.0,13.0,English,USA,,,,0.0,7.3,4.0,533
Color,98.0,105.0,346.0,141.0,280.0,1647780.0,Drama,65951,821,1.0,258.0,Danish,Denmark,R,1300000.0,1998.0,278.0,8.1,1.33,5000
Color,43.0,95.0,12000.0,636.0,12000.0,695229.0,Comedy|Drama,11369,14420,1.0,65.0,English,USA,R,1300000.0,1996.0,680.0,7.2,1.85,872
Color,15.0,135.0,5.0,5.0,51.0,638951.0,Drama,775,83,2.0,19.0,Vietnamese,USA,R,1592000.0,2006.0,24.0,7.4,1.85,100
Color,14.0,105.0,7.0,548.0,2000.0,609042.0,Drama,449,3475,2.0,38.0,English,USA,PG,1300000.0,1999.0,783.0,6.5,1.85,117
Color,56.0,83.0,5.0,98.0,413.0,1521.0,Comedy|Horror,1231,843,0.0,10.0,English,Canada,Not Rated,1500000.0,2012.0,197.0,5.7,,932
Color,79.0,111.0,17.0,652.0,13000.0,32940507.0,Action|Crime|Drama|Thriller,54316,16537,1.0,127.0,English,USA,R,60000000.0,1998.0,969.0,6.1,2.35,0
Color,8.0,60.0,,109.0,210.0,,Drama|Sci-Fi,6381,611,0.0,79.0,English,USA,,5000000.0,,121.0,7.7,1.33,963
Color,16.0,135.0,135.0,0.0,0.0,,Action|Biography|Drama|History,3144,0,1.0,24.0,English,Kyrgyzstan,PG-13,1400000.0,2014.0,0.0,8.7,2.35,0
Color,18.0,88.0,4.0,13.0,232.0,,Action|Sci-Fi,1339,289,0.0,46.0,English,Canada,R,1750000.0,1985.0,23.0,4.3,1.85,220
 Black and White,35.0,87.0,4.0,624.0,2000.0,19539.0,Comedy,4182,6227,1.0,53.0,English,USA,R,1000000.0,2003.0,1000.0,6.2,1.85,3000
Color,5.0,97.0,0.0,40.0,374.0,100358.0,Comedy|Musical|Romance,1167,602,2.0,24.0,English,India,,1500000.0,2005.0,145.0,3.3,2.35,66
Color,16.0,82.0,19.0,134.0,700.0,,Comedy,5579,1499,3.0,42.0,English,USA,R,1300000.0,2010.0,460.0,2.7,1.85,0
Color,24.0,103.0,0.0,511.0,35000.0,,Horror|Romance|Thriller,4866,38121,1.0,38.0,English,USA,R,1300000.0,2009.0,516.0,5.2,2.35,969
 Black and White,144.0,130.0,13000.0,333.0,1000.0,,Drama|Film-Noir|Mystery|Thriller,87424,2888,2.0,276.0,English,USA,Not Rated,1288000.0,1940.0,991.0,8.2,1.37,0
Color,242.0,87.0,49.0,59.0,309.0,19100000.0,Horror|Mystery|Thriller,39690,707,0.0,394.0,English,USA,R,1250000.0,1981.0,121.0,6.1,1.85,0
 Black and White,97.0,101.0,0.0,66.0,287.0,,Drama|Film-Noir,24959,581,4.0,136.0,English,USA,Not Rated,1250000.0,1945.0,160.0,8.0,1.37,0
Color,77.0,96.0,4.0,132.0,796.0,,Horror|Sci-Fi,7528,1866,0.0,88.0,English,USA,R,1250000.0,1984.0,697.0,5.5,1.85,0
Color,16.0,80.0,8.0,183.0,2000.0,2833383.0,Drama|Music,910,2459,1.0,11.0,English,USA,R,427000.0,2012.0,245.0,5.7,2.35,0
Color,7.0,87.0,11.0,397.0,578.0,,Animation,458,1730,0.0,3.0,English,USA,PG,15000000.0,2011.0,418.0,3.7,1.78,381
Color,74.0,92.0,83.0,48.0,469.0,,Crime|Film-Noir|Thriller,11047,683,0.0,116.0,English,USA,Approved,1250000.0,1953.0,79.0,7.1,1.37,1000
 Black and White,74.0,118.0,673.0,137.0,595.0,,Drama|Family,15840,1129,5.0,124.0,English,USA,Approved,1250000.0,1941.0,176.0,7.8,1.37,0
Color,19.0,27.0,,201.0,934.0,,Drama,3282,1961,0.0,17.0,English,USA,TV-MA,,,691.0,7.3,,632
Color,46.0,123.0,0.0,161.0,3000.0,,Comedy|Romance|Thriller,794,4040,0.0,9.0,English,USA,,1420000.0,2014.0,372.0,4.1,2.35,447
Color,58.0,100.0,0.0,65.0,828.0,24741700.0,Drama,37785,1431,2.0,95.0,English,USA,R,1200000.0,1989.0,531.0,7.2,1.85,2000
Color,287.0,103.0,0.0,651.0,2000.0,55153403.0,Horror|Mystery|Thriller,299127,5161,0.0,1509.0,English,USA,R,1200000.0,2004.0,878.0,7.7,1.85,0
Color,100.0,100.0,422.0,422.0,816.0,18488314.0,Comedy|Crime|Mystery,76151,2893,0.0,333.0,English,USA,R,1200000.0,2001.0,577.0,7.1,1.85,0
Color,5.0,99.0,4.0,434.0,18000.0,,Action|Romance|Thriller,101,20218,6.0,1.0,English,USA,,1300000.0,2014.0,748.0,7.6,1.85,221
Color,50.0,89.0,0.0,3.0,31.0,11278.0,Comedy|Drama,1229,58,0.0,2.0,Spanish,Mexico,,1300000.0,2013.0,24.0,7.0,,407
Color,276.0,104.0,301.0,71.0,18000.0,79363785.0,Drama|Sci-Fi|Thriller,139426,22194,0.0,698.0,English,USA,PG-13,80000000.0,2008.0,4000.0,5.5,2.35,0
Color,137.0,114.0,300.0,73.0,307.0,13876974.0,Comedy|Drama|Romance,19397,809,0.0,214.0,Hindi,India,R,7000000.0,2001.0,209.0,7.4,1.85,0
Color,122.0,111.0,50.0,612.0,2000.0,9180275.0,Drama,22145,4288,0.0,231.0,English,USA,R,1200000.0,2000.0,710.0,7.7,1.85,756
Color,73.0,99.0,13000.0,232.0,282.0,,Comedy|Mystery|Romance,24891,1041,0.0,150.0,English,USA,Approved,1200000.0,1955.0,255.0,7.2,1.5,0
Color,202.0,110.0,118.0,1000.0,13000.0,22494487.0,Crime|Drama|Mystery|Thriller,262160,26451,3.0,507.0,English,Germany,R,27000000.0,2006.0,11000.0,7.8,2.35,10000
Color,99.0,85.0,91.0,849.0,1000.0,2199853.0,Comedy|Drama,19986,4289,1.0,186.0,English,USA,R,1200000.0,1999.0,1000.0,6.6,1.85,0
Color,10.0,113.0,29.0,449.0,890.0,2859955.0,Drama|Sport,2417,2681,2.0,32.0,English,USA,PG-13,1200000.0,2013.0,848.0,6.0,2.35,0
Color,173.0,99.0,16000.0,455.0,16000.0,2812029.0,Crime|Drama|Thriller,664719,28994,0.0,931.0,English,USA,R,1200000.0,1992.0,12000.0,8.4,2.35,19000
 Black and White,7.0,83.0,9.0,51.0,94.0,,Drama|Family|Fantasy,1047,293,1.0,25.0,English,USA,Approved,,1940.0,62.0,6.5,1.37,548
Color,181.0,142.0,0.0,24.0,16000.0,6100000.0,Western,503509,16089,3.0,780.0,Italian,Italy,Approved,1200000.0,1966.0,34.0,8.9,2.35,20000
Color,111.0,112.0,9.0,4.0,61.0,375723.0,Comedy|Drama,7025,76,1.0,26.0,Portuguese,Brazil,R,4000000.0,2015.0,9.0,7.9,2.35,0
Color,38.0,108.0,14.0,274.0,1000.0,594904.0,Comedy|Drama,2582,1805,0.0,89.0,English,USA,PG-13,1200000.0,2012.0,330.0,6.0,1.85,0
Color,12.0,88.0,0.0,3.0,268.0,58936.0,Comedy|Music,91,318,0.0,4.0,English,USA,R,1200000.0,2001.0,44.0,6.1,1.78,27
Color,23.0,97.0,4.0,,,24784.0,Documentary,591,0,0.0,10.0,English,Canada,Not Rated,1200000.0,2011.0,,7.4,,5000
Color,17.0,85.0,0.0,924.0,49000.0,7826.0,Comedy|Documentary,132,54484,10.0,2.0,English,USA,,1200000.0,2007.0,931.0,6.2,,87
Color,9.0,103.0,0.0,24.0,34.0,,Drama,4068,114,1.0,16.0,French,France,,1500000.0,2011.0,29.0,5.6,1.78,754
Color,1.0,110.0,0.0,0.0,3.0,3830.0,Comedy|Drama,27,5,3.0,1.0,Spanish,USA,,1200000.0,2013.0,2.0,7.2,,75
Color,51.0,88.0,4.0,95.0,690.0,,Adventure|Comedy|Drama,2953,1438,1.0,38.0,English,USA,PG-13,,2003.0,316.0,6.1,1.85,480
Color,14.0,76.0,0.0,227.0,387.0,,Comedy,9560,1190,6.0,35.0,English,USA,R,,2008.0,295.0,3.8,1.85,636
 Black and White,24.0,100.0,345.0,94.0,843.0,,Action|Adventure|Romance|War,3418,1621,3.0,52.0,English,USA,Approved,1200000.0,1936.0,490.0,7.1,1.37,204
Color,18.0,99.0,0.0,5.0,721.0,,Thriller,652,862,2.0,11.0,English,Canada,R,1200000.0,2011.0,134.0,4.5,,161
Color,22.0,84.0,0.0,63.0,380.0,,Action|Horror|Mystery|Thriller,1321,630,0.0,51.0,English,Canada,R,1200000.0,2012.0,91.0,3.8,,238
Color,9.0,91.0,38.0,117.0,584.0,2850263.0,Adventure|Comedy|Sport,5061,1218,0.0,70.0,English,USA,PG,2600000.0,1993.0,399.0,6.2,1.85,0
Color,30.0,97.0,282.0,148.0,586.0,,Action|Comedy,1172,1581,1.0,27.0,English,USA,R,1200000.0,1970.0,434.0,6.6,1.85,477
Color,9.0,84.0,2.0,475.0,10000.0,,Horror,742,11257,0.0,7.0,English,USA,R,1200000.0,2015.0,500.0,4.6,,479
Color,7.0,100.0,0.0,312.0,498.0,,Horror,71,1810,1.0,2.0,English,USA,,1200000.0,2015.0,350.0,4.2,,242
Color,91.0,94.0,6.0,804.0,16000.0,16101109.0,Comedy,76467,19957,3.0,236.0,English,USA,R,3000000.0,2005.0,1000.0,6.8,1.85,0
 Black and White,99.0,90.0,222.0,68.0,680.0,6013.0,Crime|Drama|Thriller,39929,1311,0.0,207.0,English,UK,,695393.0,2004.0,404.0,7.7,1.85,0
Color,2.0,,,206.0,511.0,,Drama|Horror|Thriller,726,1617,0.0,6.0,English,Australia,,,,457.0,7.1,2.0,954
Color,57.0,92.0,155.0,147.0,448.0,1400000.0,Action|Drama|Horror|Thriller,1324,1329,0.0,37.0,English,USA,R,1100000.0,1987.0,426.0,5.9,1.85,241
Color,12.0,105.0,0.0,,,247740.0,Documentary|Drama,285,0,0.0,8.0,English,USA,,,2002.0,,4.7,1.33,51
 Black and White,58.0,73.0,126.0,3.0,14.0,39659.0,Comedy|Horror|Musical,1555,21,1.0,32.0,English,Canada,,1600000.0,2002.0,4.0,7.0,1.85,131
Color,5.0,116.0,12.0,25.0,412.0,,Drama,2050,521,2.0,36.0,Zulu,South Africa,PG,10000000.0,2006.0,48.0,6.9,1.85,0
Color,97.0,110.0,22.0,48.0,434.0,56129.0,Sci-Fi|Thriller,6555,645,1.0,82.0,English,Canada,R,1100000.0,2010.0,95.0,6.1,2.35,0
Color,481.0,102.0,338.0,60.0,1000.0,4105123.0,Action|Crime|Thriller,148221,1445,0.0,316.0,Indonesian,Indonesia,R,1100000.0,2011.0,342.0,7.6,1.85,51000
Color,17.0,89.0,252.0,252.0,1000.0,,Action|Horror|Sci-Fi,737,2510,1.0,15.0,English,USA,R,1100000.0,2010.0,745.0,3.0,1.85,444
Color,9.0,76.0,0.0,0.0,12.0,,Horror,332,12,0.0,10.0,English,Italy,R,1100000.0,2013.0,0.0,2.6,2.35,200
Color,242.0,82.0,345.0,269.0,2000.0,,Drama|Romance|War,387508,3442,4.0,1123.0,English,USA,PG,950000.0,1942.0,607.0,8.6,1.37,23000
Color,95.0,89.0,0.0,5.0,12.0,,Drama|Horror|Mystery|Thriller,9465,29,0.0,85.0,English,Australia,R,1400000.0,2008.0,5.0,6.1,1.85,0
Color,14.0,150.0,6.0,20.0,964.0,,Comedy|Drama,11010,1052,1.0,35.0,Hindi,India,,,2009.0,22.0,7.5,,773
Color,87.0,89.0,136.0,42.0,844.0,,Drama|Sci-Fi,20678,1080,1.0,199.0,English,USA,GP,1000000.0,1972.0,184.0,6.7,1.85,0
Color,141.0,145.0,80.0,794.0,13000.0,117235247.0,Drama|Sport,375240,16094,0.0,542.0,English,USA,PG,960000.0,1976.0,1000.0,8.1,1.33,0
Color,16.0,91.0,2.0,9.0,321.0,,Drama,512,622,1.0,2.0,English,Norway,Not Rated,1100000.0,2014.0,287.0,4.9,2.35,234
